2017-01-10 20:31:42,092 DEBUG main:ChameleonRenderKitFactory:58 ajax4jsf.renderkit.ChameleonRenderKitFactory.<init>(ChameleonRenderKitFactory.java:58) ChameleonRenderKitFactory(RenderKitFactory) - Chameleon RenderKit factory instantiated
 %sn2017-01-10 20:31:42,281 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,281 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,281 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,281 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,282 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,282 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,282 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,282 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,283 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,283 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,284 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,284 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,284 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,284 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,284 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,285 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,285 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,285 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,285 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,285 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,287 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,287 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,288 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,288 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,288 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,288 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,288 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,289 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,289 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,289 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,289 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,299 DEBUG main:ResourceBuilderImpl:477 ajax4jsf.resource.ResourceBuilderImpl.setRenderer(ResourceBuilderImpl.java:477) Not registered type of resource scripts/tiny_mce/license.txt allowed extentions is [.js, .css, .png, .html, .log, .xml, .xhtml, .jpg, .gif, .jpeg, .swf, .xcss]
 %sn2017-01-10 20:31:42,418 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,418 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,418 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,420 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,420 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,421 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,421 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,423 DEBUG main:ResourceBuilderImpl:163 ajax4jsf.resource.ResourceBuilderImpl.registerConfig(ResourceBuilderImpl.java:163) Process resources configuration file jar:file:/C:/Users/HPbeats/.m2/repository/org/richfaces/framework/richfaces-impl/3.3.2.GA/richfaces-impl-3.3.2.GA.jar!/META-INF/resources-config.xml
 %sn2017-01-10 20:31:42,424 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,424 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,424 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,425 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,425 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,425 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,425 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,425 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,427 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,427 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,427 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,455 DEBUG main:AjaxStateManager:164 ajax4jsf.application.AjaxStateManager.<init>(AjaxStateManager.java:164) SeamStateManager is not present
 %sn2017-01-10 20:31:42,513 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,516 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,522 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,531 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,531 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,531 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,531 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,531 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,533 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,533 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,535 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,537 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,537 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,537 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,537 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,537 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,541 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,541 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,541 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,541 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,542 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,542 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,543 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,544 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,544 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,545 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,549 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,549 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,549 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,549 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,553 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,553 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,553 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,553 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,553 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,557 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,557 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,558 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,558 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,558 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,559 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,563 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,563 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,564 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,564 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,573 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,573 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,573 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,574 DEBUG main:AjaxScript:45 ajax4jsf.javascript.AjaxScript.<init>(AjaxScript.java:45) AjaxScript() - Created instance of AjaxScript resource
 %sn2017-01-10 20:31:42,577 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,585 DEBUG main:HtmlCompiler:354 renderkit.compiler.HtmlCompiler.compile(HtmlCompiler.java:354) Start compile template from org/richfaces/renderkit/html/css/suggestionbox.xcss
 %sn2017-01-10 20:31:42,614 DEBUG main:HtmlCompiler:377 renderkit.compiler.HtmlCompiler.compile(HtmlCompiler.java:377) Finish compilation template from org/richfaces/renderkit/html/css/suggestionbox.xcss
 %sn2017-01-10 20:31:42,615 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,615 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,615 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,616 DEBUG main:HtmlCompiler:354 renderkit.compiler.HtmlCompiler.compile(HtmlCompiler.java:354) Start compile template from org/richfaces/renderkit/html/templates/table.jspx
 %sn2017-01-10 20:31:42,628 DEBUG main:HtmlCompiler:377 renderkit.compiler.HtmlCompiler.compile(HtmlCompiler.java:377) Finish compilation template from org/richfaces/renderkit/html/templates/table.jspx
 %sn2017-01-10 20:31:42,629 DEBUG main:HtmlCompiler:354 renderkit.compiler.HtmlCompiler.compile(HtmlCompiler.java:354) Start compile template from org/richfaces/renderkit/html/templates/popup.jspx
 %sn2017-01-10 20:31:42,632 DEBUG main:HtmlCompiler:377 renderkit.compiler.HtmlCompiler.compile(HtmlCompiler.java:377) Finish compilation template from org/richfaces/renderkit/html/templates/popup.jspx
 %sn2017-01-10 20:31:42,641 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,643 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,643 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,646 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
 %sn2017-01-10 20:31:42,646 DEBUG main:InternetResourceBuilder:187 ajax4jsf.resource.InternetResourceBuilder.getInstance(InternetResourceBuilder.java:187) Return instance of internet resource builder org.ajax4jsf.resource.ResourceBuilderImpl@28ae4646
